bill_billing_period_start_date,bill_payer_account_id,line_item_usage_account_id,line_item_usage_start_date,line_item_usage_end_date,line_item_product_code,line_item_operation,line_item_resource_id,line_item_usage_type,line_item_usage_amount,line_item_unblended_cost,line_item_blended_cost,product_region,product_instance_type,pricing_unit,pricing_term,reservation_reservation_a_r_n,resource_tags_user_project,resource_tags_user_environment,resource_tags_user_owner,resource_tags_user_cost_center
2026-03-01,123456789012,123456789012,2026-03-29T00:00:00Z,2026-03-29T24:00:00Z,AmazonEC2,RunInstances,i-web-003,BoxUsage:m5.2xlarge,24.0000,9.2160,9.2160,ap-northeast-2,m5.2xlarge,Hrs,OnDemand,,web,prod,webteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-30T00:00:00Z,2026-03-30T24:00:00Z,AmazonEC2,RunInstances,i-web-003,BoxUsage:m5.2xlarge,24.0000,9.2160,9.2160,ap-northeast-2,m5.2xlarge,Hrs,OnDemand,,web,prod,webteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,RunInstances,i-web-003,BoxUsage:m5.2xlarge,24.0000,9.2160,9.2160,ap-northeast-2,m5.2xlarge,Hrs,OnDemand,,web,prod,webteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-01T00:00:00Z,2026-03-01T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-02T00:00:00Z,2026-03-02T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-03T00:00:00Z,2026-03-03T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-04T00:00:00Z,2026-03-04T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-05T00:00:00Z,2026-03-05T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-06T00:00:00Z,2026-03-06T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-07T00:00:00Z,2026-03-07T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-08T00:00:00Z,2026-03-08T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-09T00:00:00Z,2026-03-09T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-10T00:00:00Z,2026-03-10T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-11T00:00:00Z,2026-03-11T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-12T00:00:00Z,2026-03-12T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-13T00:00:00Z,2026-03-13T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-14T00:00:00Z,2026-03-14T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-15T00:00:00Z,2026-03-15T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-16T00:00:00Z,2026-03-16T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-17T00:00:00Z,2026-03-17T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-18T00:00:00Z,2026-03-18T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-19T00:00:00Z,2026-03-19T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-20T00:00:00Z,2026-03-20T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-21T00:00:00Z,2026-03-21T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-22T00:00:00Z,2026-03-22T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-23T00:00:00Z,2026-03-23T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-24T00:00:00Z,2026-03-24T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-25T00:00:00Z,2026-03-25T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-26T00:00:00Z,2026-03-26T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-27T00:00:00Z,2026-03-27T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-28T00:00:00Z,2026-03-28T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-29T00:00:00Z,2026-03-29T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-30T00:00:00Z,2026-03-30T24:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,RunInstances,i-api-001,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-01T00:00:00Z,2026-03-01T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-02T00:00:00Z,2026-03-02T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-03T00:00:00Z,2026-03-03T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-04T00:00:00Z,2026-03-04T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-05T00:00:00Z,2026-03-05T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-06T00:00:00Z,2026-03-06T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-07T00:00:00Z,2026-03-07T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-08T00:00:00Z,2026-03-08T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-09T00:00:00Z,2026-03-09T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-10T00:00:00Z,2026-03-10T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-11T00:00:00Z,2026-03-11T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-12T00:00:00Z,2026-03-12T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-13T00:00:00Z,2026-03-13T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-14T00:00:00Z,2026-03-14T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-15T00:00:00Z,2026-03-15T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-16T00:00:00Z,2026-03-16T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-17T00:00:00Z,2026-03-17T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-18T00:00:00Z,2026-03-18T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-19T00:00:00Z,2026-03-19T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-20T00:00:00Z,2026-03-20T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-21T00:00:00Z,2026-03-21T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-22T00:00:00Z,2026-03-22T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-23T00:00:00Z,2026-03-23T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-24T00:00:00Z,2026-03-24T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-25T00:00:00Z,2026-03-25T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-26T00:00:00Z,2026-03-26T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-27T00:00:00Z,2026-03-27T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-28T00:00:00Z,2026-03-28T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-29T00:00:00Z,2026-03-29T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-30T00:00:00Z,2026-03-30T24:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-31T00:00:00Z,2026-04-01T00:00:00Z,AmazonEC2,RunInstances,i-api-002,BoxUsage:m5.xlarge,24.0000,4.6080,4.6080,ap-northeast-2,m5.xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-01T00:00:00Z,2026-03-01T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-02T00:00:00Z,2026-03-02T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-03T00:00:00Z,2026-03-03T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-04T00:00:00Z,2026-03-04T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-05T00:00:00Z,2026-03-05T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-06T00:00:00Z,2026-03-06T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-07T00:00:00Z,2026-03-07T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-08T00:00:00Z,2026-03-08T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-09T00:00:00Z,2026-03-09T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-10T00:00:00Z,2026-03-10T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-11T00:00:00Z,2026-03-11T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-12T00:00:00Z,2026-03-12T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-13T00:00:00Z,2026-03-13T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-14T00:00:00Z,2026-03-14T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-15T00:00:00Z,2026-03-15T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,72.0000,36.0000,36.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-16T00:00:00Z,2026-03-16T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-17T00:00:00Z,2026-03-17T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-18T00:00:00Z,2026-03-18T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-19T00:00:00Z,2026-03-19T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-20T00:00:00Z,2026-03-20T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-21T00:00:00Z,2026-03-21T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-22T00:00:00Z,2026-03-22T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-23T00:00:00Z,2026-03-23T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-24T00:00:00Z,2026-03-24T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-25T00:00:00Z,2026-03-25T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
2026-03-01,123456789012,123456789012,2026-03-26T00:00:00Z,2026-03-26T24:00:00Z,AmazonEC2,RunInstances,i-spike-001,BoxUsage:c5.2xlarge,24.0000,12.0000,12.0000,ap-northeast-2,c5.2xlarge,Hrs,OnDemand,,api,prod,apiteam@hbt.co.kr,CC-200
