date,provider,resource_id,resource_name,instance_type,project,environment,cost_center,avg_cpu_percent,max_cpu_percent,avg_memory_percent,max_memory_percent,network_in_gb,network_out_gb,status
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,57.5,77.5,55.1,75.1,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.0,87.0,52.0,72.0,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,61.9,81.9,52.4,72.4,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.8,87.8,61.6,81.6,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.5,87.5,52.5,72.5,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,62.7,82.7,56.2,76.2,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,65.8,85.8,53.6,73.6,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,62.8,82.8,54.3,74.3,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,66.7,86.7,56.7,76.7,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,63.9,83.9,54.6,74.6,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.5,87.5,57.0,77.0,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.9,87.9,55.5,75.5,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,69.3,89.3,64.8,84.8,0.500,0.200,running
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,63.0,83.0,54.2,74.2,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,62.0,82.0,57.9,77.9,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,69.6,89.6,62.3,82.3,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,67.4,87.4,52.1,72.1,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,60.3,80.3,59.6,79.6,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,68.4,88.4,58.3,78.3,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,58.3,78.3,62.7,82.7,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-web/providers/Microsoft.Compute/virtualMachines/vm-web-002,vm-web-002,Standard_D2s_v3,web,prod,CC-200,68.1,88.1,54.3,74.3,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,59.9,79.9,54.1,74.1,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,61.8,81.8,52.2,72.2,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,55.7,75.7,64.2,84.2,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,52.9,72.9,56.8,76.8,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,54.5,74.5,50.4,70.4,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,50.7,70.7,57.5,77.5,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,53.1,73.1,64.9,84.9,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,54.9,74.9,50.4,70.4,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,62.1,82.1,62.6,82.6,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,58.4,78.4,61.9,81.9,0.500,0.200,running
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,51.8,71.8,54.3,74.3,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,60.8,80.8,60.4,80.4,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,51.8,71.8,60.6,80.6,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,55.8,75.8,50.1,70.1,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,51.0,71.0,53.8,73.8,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,60.9,80.9,58.2,78.2,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,59.5,79.5,57.9,77.9,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,51.4,71.4,54.3,74.3,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,53.9,73.9,50.7,70.7,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,55.5,75.5,61.9,81.9,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,55.9,75.9,51.7,71.7,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,61.8,81.8,59.0,79.0,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,50.2,70.2,57.7,77.7,0.500,0.200,running
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,53.1,73.1,52.2,72.2,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,55.6,75.6,59.2,79.2,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,53.1,73.1,56.2,76.2,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,58.6,78.6,51.3,71.3,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,62.7,82.7,51.0,71.0,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,56.8,76.8,57.6,77.6,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,62.8,82.8,58.3,78.3,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-api-001,vm-api-001,Standard_D4s_v3,api,prod,CC-200,55.1,75.1,57.1,77.1,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,43.3,63.3,64.7,84.7,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,38.3,58.3,50.2,70.2,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,45.3,65.3,55.2,75.2,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,44.5,64.5,59.4,79.4,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,45.0,65.0,61.0,81.0,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,39.3,59.3,50.7,70.7,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,42.1,62.1,62.2,82.2,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,37.3,57.3,61.7,81.7,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,41.0,61.0,60.4,80.4,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,43.2,63.2,62.2,82.2,0.500,0.200,running
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,35.8,55.8,61.6,81.6,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,40.9,60.9,54.4,74.4,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,35.6,55.6,53.0,73.0,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,35.5,55.5,64.0,84.0,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,41.7,61.7,64.8,84.8,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,42.1,62.1,53.8,73.8,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,44.8,64.8,52.9,72.9,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,39.6,59.6,61.7,81.7,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,46.3,66.3,55.0,75.0,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,88.9,99.0,55.5,75.5,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,46.6,66.6,61.1,81.1,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,46.6,66.6,55.8,75.8,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,47.7,67.7,57.4,77.4,0.500,0.200,running
2026-03-24,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,41.5,61.5,63.9,83.9,0.500,0.200,running
2026-03-25,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,41.8,61.8,62.0,82.0,0.500,0.200,running
2026-03-26,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,44.5,64.5,51.2,71.2,0.500,0.200,running
2026-03-27,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,42.8,62.8,62.3,82.3,0.500,0.200,running
2026-03-28,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,42.1,62.1,54.8,74.8,0.500,0.200,running
2026-03-29,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,36.0,56.0,59.9,79.9,0.500,0.200,running
2026-03-30,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,39.0,59.0,59.0,79.0,0.500,0.200,running
2026-03-31,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-spike-azure,vm-spike-azure,Standard_D4s_v3,api,prod,CC-200,40.5,60.5,60.3,80.3,0.500,0.200,running
2026-03-01,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,21.6,41.6,23.4,43.4,0.500,0.200,running
2026-03-02,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,28.3,48.3,26.5,46.5,0.500,0.200,running
2026-03-03,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,30.0,50.0,25.7,45.7,0.500,0.200,running
2026-03-04,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,29.7,49.7,32.5,52.5,0.500,0.200,running
2026-03-05,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,18.0,38.0,29.4,49.4,0.500,0.200,running
2026-03-06,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,21.7,41.7,31.0,51.0,0.500,0.200,running
2026-03-07,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,25.8,45.8,32.5,52.5,0.500,0.200,running
2026-03-08,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,18.9,38.9,29.1,49.1,0.500,0.200,running
2026-03-09,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,27.2,47.2,23.3,43.3,0.500,0.200,running
2026-03-10,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,17.9,37.9,30.8,50.8,0.500,0.200,running
2026-03-11,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,21.8,41.8,26.8,46.8,0.500,0.200,running
2026-03-12,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,24.4,44.4,29.1,49.1,0.500,0.200,running
2026-03-13,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,25.8,45.8,32.5,52.5,0.500,0.200,running
2026-03-14,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,21.8,41.8,30.6,50.6,0.500,0.200,running
2026-03-15,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,24.5,44.5,28.3,48.3,0.500,0.200,running
2026-03-16,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,22.2,42.2,29.5,49.5,0.500,0.200,running
2026-03-17,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,20.2,40.2,24.1,44.1,0.500,0.200,running
2026-03-18,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,26.6,46.6,28.0,48.0,0.500,0.200,running
2026-03-19,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,22.0,42.0,28.6,48.6,0.500,0.200,running
2026-03-20,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,20.4,40.4,25.6,45.6,0.500,0.200,running
2026-03-21,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,22.8,42.8,33.0,53.0,0.500,0.200,running
2026-03-22,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,20.7,40.7,32.2,52.2,0.500,0.200,running
2026-03-23,Azure,/subscriptions/00000000-0000-0000-0000-000000000001/resourceGroups/rg-api/providers/Microsoft.Compute/virtualMachines/vm-overprov-001,vm-overprov-001,Standard_D8s_v3,api,prod,CC-200,23.4,43.4,24.2,44.2,0.500,0.200,running
